PID,category code,subcategory code
LB7V-2VN,5,1
LB7V-2VN,6,2
G33Y-9X2,0,1
G33Y-9X2,3,5
G3WS-RKK,3,4
G3WS-ZYY,2,1
G37X-3ZQ,16,1
KZDY-WWP,0,1
KZDY-WWP,0,2
G33T-PCZ,6,1
G3QL-9WB,0,1
G3QL-9WB,3,1
G3QL-9WB,4,1
G3WX-RSS,3,3
LY5C-4QX,0,2
LY5C-4QX,2,1
GMZT-BJP,1,6
GMZT-BJP,2,1
LYBF-LWS,4,3
G37T-1G6,2,1
G33C-HFY,0,1
LJG6-YQZ,0,1
LJG6-YQZ,6,3
G3WX-CZ9,2,1
G3WD-DPL,3,1
G3WD-DPL,14,1
G9XT-3HS,2,1
L1M9-8TV,0,1
L1M9-8TV,3,2
LRQ5-G5C,17,1
G3Q2-N9G,4,1
G37T-28H,6,3
L55G-4TJ,2,1
L55G-4TJ,6,1
L55G-4TJ,7,1
LTKF-XJ1,6,2
G3W6-TDF,5,1
G3WD-91G,0,2
G3WD-91G,6,4
G3WD-91G,10,1
G37R-XP9,14,2
L669-N2D,2,1
G34D-38Y,7,1
G34D-38Y,8,2
G3W2-C89,1,6
G34D-ZS6,1,6
G3W2-YP5,2,1
no_pid_2,6,1
no_pid_2,6,7
no_pid_2,16,1
LVV9-BSV,6,1
LVV9-BSV,8,1
no_pid_5,0,1
no_pid_5,5,1
no_pid_5,11,1
no_pid_7,0,2
no_pid_7,3,4
no_pid_8,2,1
no_pid_10,7,1
no_pid_11,18,1
no_pid_14,1,1
no_pid_16,2,1
no_pid_17,2,1
no_pid_18,6,1
no_pid_18,6,2
GM6D-5Y1,9,1
L2JL-366,0,2
L2JL-366,1,1
L2JL-366,3,2
no_pid_21,6,1
no_pid_22,2,1
no_pid_23,0,1
no_pid_23,1,1
no_pid_24,2,1
LWJF-BY4,2,1
no_pid_26,2,1
no_pid_27,2,1
no_pid_28,6,1
no_pid_29,2,1
no_pid_31,2,1
no_pid_32,6,1
no_pid_32,7,1
no_pid_32,13,2
no_pid_33,0,2
no_pid_33,2,1
no_pid_33,7,1
no_pid_35,12,2
no_pid_36,4,1
no_pid_36,16,1
no_pid_37,6,4
no_pid_37,6,7
no_pid_37,7,1
no_pid_39,4,1
no_pid_40,14,2
no_pid_41,4,3
no_pid_42,1,4
no_pid_43,6,1
no_pid_44,0,2
no_pid_45,0,1
no_pid_45,3,3
no_pid_47,18,1
no_pid_48,2,1
no_pid_50,0,1
no_pid_50,11,1
no_pid_51,5,1
no_pid_52,0,1
no_pid_52,0,2
no_pid_52,13,3
L8Y7-QJJ,8,2
no_pid_54,2,1
no_pid_55,8,1
no_pid_55,8,3
no_pid_56,14,2
no_pid_57,3,2
no_pid_57,14,1
no_pid_59,7,1
no_pid_61,0,1
no_pid_61,1,2
no_pid_61,1,3
no_pid_62,0,1
no_pid_63,0,2
no_pid_63,3,2
no_pid_64,6,1
no_pid_66,8,3
no_pid_68,2,1
no_pid_69,0,1
no_pid_69,3,3
2H4C-PBK,4,1
2H4C-PBK,6,2
2H4C-PBK,7,1
no_pid_71,10,1
no_pid_72,3,6
no_pid_72,5,1
LJJB-6KR,4,1
no_pid_74,0,1
no_pid_74,2,1
no_pid_75,0,1
no_pid_76,0,1
no_pid_76,1,5
no_pid_76,14,1
no_pid_77,6,1
no_pid_77,10,1
no_pid_78,0,2
no_pid_80,0,2
no_pid_80,3,2
no_pid_80,3,3
no_pid_80,12,2
no_pid_80,17,1
no_pid_81,2,1
KHNN-4YX,0,1
no_pid_84,0,1
no_pid_85,9,1
no_pid_86,0,2
no_pid_87,4,1
no_pid_88,9,1
L19J-R1Q,0,2
no_pid_90,6,1
no_pid_90,6,3
no_pid_90,7,1
no_pid_91,1,1
no_pid_92,0,1
GMBC-NPD,1,1
GMBC-NPD,1,2
no_pid_94,8,3
no_pid_95,0,1
no_pid_96,0,1
no_pid_96,1,4
LYH7-5H9,0,1
no_pid_102,0,1
no_pid_102,1,3
L5B4-H6C,2,1
no_pid_106,0,1
no_pid_106,3,1
no_pid_107,0,1
no_pid_107,1,1
no_pid_107,1,5
no_pid_110,4,1
no_pid_110,4,2
no_pid_111,11,1
no_pid_114,13,4
no_pid_115,6,2
no_pid_115,6,3
no_pid_118,7,1
no_pid_121,12,2
no_pid_122,0,1
no_pid_123,2,1
L2KK-N59,0,1
L2KK-N59,7,1
no_pid_126,3,6
no_pid_126,5,1
no_pid_126,7,1
no_pid_127,0,1
no_pid_127,0,2
no_pid_128,0,2
no_pid_128,1,1
no_pid_129,0,1
no_pid_129,1,2
no_pid_130,5,1
no_pid_132,2,1
no_pid_132,3,5
no_pid_133,3,2
no_pid_134,0,2
no_pid_134,3,6
GSJJ-DX7,2,1
no_pid_138,6,1
no_pid_138,6,6
no_pid_139,0,2
no_pid_139,3,4
no_pid_140,0,1
no_pid_140,1,3
no_pid_141,5,1
no_pid_142,0,1
no_pid_142,0,2
no_pid_144,0,1
no_pid_144,1,1
no_pid_144,1,2
no_pid_145,0,1
no_pid_145,0,2
no_pid_145,1,1
no_pid_145,6,2
no_pid_146,12,2
L22Z-BHD,6,4
L22Z-BHD,12,2
no_pid_148,6,1
no_pid_148,7,1
no_pid_149,12,2
no_pid_150,14,1
no_pid_152,5,1
no_pid_152,6,2
no_pid_152,17,1
no_pid_153,6,1
no_pid_154,17,1
no_pid_156,0,2
no_pid_157,0,1
no_pid_157,2,1
no_pid_158,2,1
no_pid_159,3,1
no_pid_159,3,2
no_pid_161,4,1
no_pid_162,0,1
no_pid_162,6,2
no_pid_163,6,7
no_pid_163,7,1
no_pid_166,15,1
no_pid_168,0,1
no_pid_168,6,2
no_pid_169,6,1
no_pid_169,6,3
LV3W-42D,1,1
LV3W-42D,1,6
LV3W-42D,3,1
no_pid_174,4,1
no_pid_175,0,1
no_pid_175,6,2
LDT3-DZN,1,1
LDT3-DZN,1,6
no_pid_177,3,1
no_pid_177,3,6
no_pid_179,0,2
no_pid_179,3,2
no_pid_180,0,1
no_pid_180,3,4
no_pid_181,14,2
no_pid_182,7,1
no_pid_182,8,3
no_pid_183,1,3
no_pid_183,3,5
no_pid_183,11,1
no_pid_184,2,1
no_pid_185,3,2
no_pid_185,3,6
no_pid_187,8,1
no_pid_187,13,3
no_pid_189,4,1
no_pid_190,3,4
no_pid_192,1,3
no_pid_193,3,2
no_pid_196,11,1
no_pid_198,4,1
no_pid_199,0,1
no_pid_199,5,1
no_pid_200,3,2
no_pid_203,6,1
no_pid_203,7,1
GMFR-FJW,0,2
GMFR-FJW,1,6
9DXH-7V8,1,1
9DXH-7V8,9,1
no_pid_206,6,1
no_pid_207,16,1
no_pid_209,2,1
L5NC-DGL,0,1
L5NC-DGL,3,2
no_pid_211,15,1
L6GL-1ZQ,6,7
L6GL-1ZQ,7,1
no_pid_213,4,1
no_pid_213,6,1
no_pid_213,6,5
L8B7-3YC,2,1
no_pid_215,3,2
no_pid_221,8,1
no_pid_221,8,3
no_pid_222,17,1
no_pid_223,0,1
no_pid_224,0,1
no_pid_224,1,2
no_pid_224,3,5
no_pid_225,0,1
no_pid_225,3,1
no_pid_227,2,1
no_pid_228,11,1
no_pid_229,8,1
no_pid_229,8,3
no_pid_230,2,1
no_pid_232,2,1
no_pid_232,12,2
no_pid_234,0,1
no_pid_235,0,1
no_pid_235,0,2
GMMJ-PWZ,14,2
no_pid_237,0,2
no_pid_237,1,4
no_pid_237,17,1
no_pid_239,9,1
no_pid_240,6,1
no_pid_240,7,1
no_pid_241,16,1
L15Q-N4Z,0,2
L15Q-N4Z,1,1
L15Q-N4Z,2,1
L15Q-N4Z,3,1
no_pid_243,2,1
no_pid_244,0,2
no_pid_244,3,3
no_pid_244,3,4
L2W4-QFZ,0,1
L2W4-QFZ,1,1
L2W4-QFZ,1,2
no_pid_247,7,1
no_pid_248,5,1
no_pid_250,5,1
no_pid_250,16,1
no_pid_251,0,2
no_pid_251,1,6
LYFD-14N,2,1
no_pid_254,0,2
no_pid_254,3,2
no_pid_254,3,3
LVDJ-W7D,6,1
LVDJ-W7D,6,7
no_pid_256,0,1
no_pid_258,6,2
no_pid_259,4,1
no_pid_260,1,4
no_pid_260,2,1
no_pid_261,2,1
L2C3-MWR,2,1
no_pid_264,1,2
no_pid_264,16,1
no_pid_264,18,1
G9Y8-3CQ,11,1
no_pid_266,1,1
no_pid_267,1,4
no_pid_267,2,1
no_pid_268,4,1
no_pid_268,6,1
no_pid_269,0,2
no_pid_269,1,5
no_pid_271,1,1
no_pid_271,1,2
no_pid_272,0,1
no_pid_273,0,1
no_pid_273,1,3
no_pid_275,0,2
no_pid_275,3,3
no_pid_275,6,3
LTQZ-VTF,0,1
LTQZ-VTF,1,2
no_pid_277,0,2
no_pid_277,3,1
no_pid_277,3,5
no_pid_277,10,1
no_pid_279,0,1
no_pid_279,8,1
no_pid_281,4,1
no_pid_281,6,1
no_pid_281,7,1
no_pid_282,0,1
no_pid_282,1,3
no_pid_283,2,1
LH2T-K1W,0,1
LH2T-K1W,8,1
no_pid_287,7,1
no_pid_289,6,2
no_pid_290,2,1
no_pid_292,18,1
no_pid_293,1,1
no_pid_293,1,2
no_pid_295,2,1
no_pid_296,0,1
no_pid_297,1,4
no_pid_298,4,1
no_pid_299,6,1
no_pid_304,0,2
no_pid_305,16,1
no_pid_306,0,2
no_pid_306,17,1
no_pid_308,1,6
no_pid_308,16,1
no_pid_308,18,1
no_pid_309,0,1
no_pid_309,6,3
no_pid_311,0,1
no_pid_311,1,1
no_pid_311,1,5
no_pid_311,3,5
no_pid_312,7,1
no_pid_314,0,1
no_pid_314,0,2
no_pid_314,3,2
no_pid_314,3,3
L1X8-7RZ,1,1
L1X8-7RZ,3,2
no_pid_318,2,1
no_pid_319,2,1
LYYT-BB3,0,1
no_pid_322,2,1
no_pid_323,4,1
no_pid_324,0,2
no_pid_324,3,1
no_pid_324,6,1
no_pid_324,7,1
no_pid_325,4,3
no_pid_326,0,1
no_pid_326,8,1
no_pid_327,0,1
LTHZ-4JF,2,1
no_pid_331,0,1
no_pid_331,0,2
no_pid_331,3,2
no_pid_332,5,2
no_pid_332,11,1
no_pid_333,2,1
no_pid_334,2,1
no_pid_335,4,1
no_pid_335,4,2
no_pid_337,3,1
no_pid_337,6,6
G9VG-YCJ,0,1
G9VG-YCJ,6,1
G9VG-YCJ,7,1
no_pid_339,0,1
no_pid_339,1,2
no_pid_340,6,1
no_pid_341,3,2
no_pid_342,7,1
9HSL-P5H,1,5
no_pid_348,7,1
no_pid_349,4,1
no_pid_349,10,1
no_pid_349,15,1
no_pid_352,7,1
no_pid_354,6,1
no_pid_355,2,1
no_pid_355,6,1
no_pid_355,7,1
L4KK-6JY,2,1
LJY7-YYC,0,2
LJY7-YYC,1,3
LV8G-NY8,0,1
LV8G-NY8,11,1
no_pid_360,5,1
no_pid_360,18,1
no_pid_361,14,2
no_pid_362,0,1
no_pid_362,1,5
L2X3-77L,8,1
no_pid_364,1,5
no_pid_366,16,1
no_pid_367,1,4
LBSP-2QQ,1,2
no_pid_372,14,2
no_pid_373,4,1
no_pid_373,8,1
no_pid_374,2,1
no_pid_375,6,1
no_pid_375,7,1
no_pid_375,15,1
no_pid_376,6,2
no_pid_376,6,3
no_pid_376,11,1
no_pid_377,0,2
KX4L-B1W,3,2
KX4L-B1W,12,2
no_pid_379,6,2
no_pid_379,7,1
no_pid_379,13,2
KL7X-GGS,0,2
KL7X-GGS,3,3
no_pid_382,4,1
no_pid_383,1,6
no_pid_383,2,1
LBD6-S6K,0,1
LBD6-S6K,1,2
no_pid_385,16,1
no_pid_386,0,1
no_pid_386,2,1
no_pid_387,3,2
no_pid_388,0,1
no_pid_388,8,2
GSFJ-Y78,3,2
GSFJ-Y78,5,1
GSFJ-Y78,11,1
no_pid_390,4,2
LZZX-D4W,0,1
LZZX-D4W,1,1
LZZX-D4W,8,1
LZZX-D4W,8,3
no_pid_393,10,1
no_pid_394,11,1
no_pid_395,6,1
no_pid_395,8,1
LKRB-2WL,6,8
no_pid_397,0,2
no_pid_398,0,1
no_pid_399,0,1
no_pid_399,1,1
LHKM-QK1,0,1
GMPQ-GC2,8,1
GMPQ-GC2,8,3
no_pid_403,0,1
no_pid_403,6,1
no_pid_404,3,1
no_pid_404,3,2
no_pid_405,6,1
no_pid_405,8,1
no_pid_406,4,1
9X9W-M6W,0,2
9X9W-M6W,5,1
no_pid_408,0,1
no_pid_408,1,2
no_pid_409,3,3
no_pid_409,3,6
no_pid_411,0,1
no_pid_412,0,1
no_pid_412,6,1
no_pid_412,10,1
no_pid_413,3,2
no_pid_413,11,1
no_pid_415,5,1
LVKR-SZJ,0,1
LVKR-SZJ,1,1
no_pid_418,7,1
no_pid_419,1,1
no_pid_420,7,1
no_pid_420,13,2
no_pid_422,1,4
no_pid_422,2,1
no_pid_423,6,1
no_pid_424,2,1
no_pid_425,0,2
no_pid_425,1,4
no_pid_425,2,1
no_pid_427,0,1
no_pid_427,11,1
M1DF-2M6,4,1
no_pid_431,8,1
no_pid_432,0,1
no_pid_432,2,1
LJVW-N5P,6,1
LJVW-N5P,10,1
LT98-WN3,4,1
no_pid_438,3,1
no_pid_438,8,1
no_pid_439,16,1
no_pid_440,0,1
no_pid_441,3,6
GSDT-CS9,6,2
GSDT-CS9,6,4
no_pid_443,0,2
no_pid_443,17,1
no_pid_444,0,2
no_pid_445,6,6
no_pid_445,10,1
no_pid_446,0,1
no_pid_446,3,2
no_pid_447,2,1
no_pid_447,3,4
no_pid_450,4,1
no_pid_450,4,2
no_pid_451,0,1
no_pid_451,1,3
GSZ7-W74,2,1
no_pid_453,11,1
no_pid_454,1,3
no_pid_454,3,5
no_pid_455,1,1
no_pid_457,2,1
no_pid_458,4,1
LKFK-QYB,11,1
no_pid_460,0,1
no_pid_460,2,1
no_pid_460,3,5
no_pid_461,2,1
no_pid_463,1,4
no_pid_464,0,1
LVJN-H7W,0,2
LVJN-H7W,7,1
no_pid_466,5,1
no_pid_467,0,1
no_pid_467,3,3
no_pid_467,11,1
no_pid_469,1,5
no_pid_469,3,2
no_pid_470,17,1
no_pid_472,3,2
no_pid_474,6,1
no_pid_474,6,2
no_pid_474,7,1
LVYF-X2K,2,1
no_pid_478,2,1
no_pid_479,0,2
no_pid_483,17,1
L17F-4GQ,3,1
L17F-4GQ,9,1
no_pid_487,0,1
no_pid_487,1,3
LL9L-M12,0,2
LL9L-M12,1,6
no_pid_490,0,2
no_pid_490,3,4
no_pid_491,2,1
LB3Z-GWT,6,1
LB3Z-GWT,6,3
no_pid_494,0,1
no_pid_494,6,2
no_pid_494,8,1
no_pid_495,4,1
no_pid_497,0,1
no_pid_497,6,1
no_pid_497,7,1
no_pid_498,6,2
no_pid_498,6,7
no_pid_499,0,1
no_pid_499,4,1
no_pid_500,6,3
no_pid_500,11,1
no_pid_501,4,1
no_pid_503,5,1
no_pid_504,2,1
no_pid_505,0,1
no_pid_505,0,2
no_pid_505,3,3
no_pid_506,0,2
no_pid_506,3,2
no_pid_507,0,1
no_pid_507,0,2
no_pid_507,8,1
no_pid_508,6,1
no_pid_508,15,1
no_pid_509,0,1
no_pid_509,11,1
no_pid_510,16,1
no_pid_512,0,1
no_pid_512,11,1
LVJ6-5YV,3,2
no_pid_514,0,2
no_pid_514,3,2
no_pid_515,0,1
no_pid_515,0,2
no_pid_517,2,1
no_pid_519,8,1
L2M5-K9M,2,1
no_pid_521,3,1
no_pid_522,0,1
no_pid_523,4,1
no_pid_524,0,2
no_pid_524,1,6
no_pid_525,3,2
LBDV-BY6,0,1
no_pid_528,8,3
no_pid_529,2,1
no_pid_530,10,1
no_pid_531,0,1
no_pid_531,11,1
no_pid_532,0,1
no_pid_532,1,3
no_pid_533,7,1
no_pid_534,6,2
no_pid_535,3,2
no_pid_535,10,1
LYLV-Q8Z,0,1
LYLV-Q8Z,1,1
no_pid_538,2,1
no_pid_539,0,2
no_pid_539,1,5
no_pid_539,3,2
no_pid_540,4,1
no_pid_540,6,1
no_pid_541,6,1
no_pid_542,4,1
no_pid_543,6,1
LB6V-ZZY,0,1
no_pid_546,7,1
GMZK-SWP,4,1
GMZK-SWP,6,1
no_pid_548,0,1
no_pid_548,6,2
LCPJ-4SB,0,2
LCPJ-4SB,12,1
no_pid_551,0,1
no_pid_551,7,1
no_pid_551,8,1
no_pid_553,0,1
no_pid_553,6,1
no_pid_553,7,1
no_pid_554,3,6
no_pid_554,7,1
no_pid_554,8,2
no_pid_554,13,1
no_pid_558,0,1
no_pid_558,7,1
no_pid_561,6,1
no_pid_561,7,1
no_pid_562,0,2
no_pid_562,1,1
no_pid_562,1,5
LYKS-T5Q,0,2
no_pid_564,0,2
no_pid_564,11,1
no_pid_565,0,1
no_pid_566,0,1
no_pid_568,7,1
no_pid_569,3,5
no_pid_572,2,1
no_pid_573,1,6
no_pid_573,3,2
no_pid_574,4,1
no_pid_575,2,1
no_pid_575,10,1
L1S3-RS5,2,1
no_pid_578,2,1
no_pid_579,3,6
no_pid_580,1,1
no_pid_581,0,1
no_pid_581,11,1
no_pid_582,0,1
no_pid_582,1,1
no_pid_582,3,6
no_pid_583,0,1
no_pid_583,6,2
no_pid_586,10,1
no_pid_587,4,1
no_pid_588,3,6
no_pid_588,6,2
no_pid_589,0,1
no_pid_589,11,1
no_pid_590,3,4
no_pid_590,3,6
no_pid_592,0,1
no_pid_593,0,1
no_pid_593,1,2
no_pid_594,6,1
no_pid_595,3,1
no_pid_597,0,1
no_pid_597,6,2
no_pid_597,11,1
no_pid_599,3,1
no_pid_599,3,6
no_pid_600,1,6
no_pid_602,6,1
no_pid_602,6,2
no_pid_603,0,2
no_pid_603,11,1
LCDH-4C8,0,1
no_pid_608,6,1
no_pid_608,13,1
no_pid_610,1,1
no_pid_610,1,6
no_pid_611,6,1
no_pid_613,14,2
no_pid_614,0,2
no_pid_614,3,1
no_pid_615,1,1
no_pid_615,3,4
no_pid_616,0,1
no_pid_618,0,1
G9T9-5G7,0,2
G9T9-5G7,3,2
G9T9-5G7,5,1
no_pid_620,0,2
no_pid_622,6,2
no_pid_622,6,3
no_pid_623,1,1
no_pid_623,1,3
no_pid_625,4,1
no_pid_626,0,2
no_pid_626,3,1
no_pid_626,3,2
no_pid_627,2,1
GMM1-3QR,3,1
GMM1-3QR,3,2
GMM1-3QR,11,1
no_pid_629,0,1
L5BF-Y78,6,1
no_pid_632,0,1
no_pid_632,0,2
no_pid_632,1,6
GMN4-VHV,0,1
GMN4-VHV,1,1
no_pid_635,0,1
no_pid_636,13,1
no_pid_637,0,1
no_pid_640,6,1
no_pid_640,6,4
no_pid_642,0,1
no_pid_642,10,1
no_pid_643,2,1
no_pid_644,4,1
L1BF-JFG,2,1
no_pid_646,1,6
no_pid_647,3,4
no_pid_647,3,6
no_pid_648,0,1
no_pid_650,0,1
no_pid_652,0,1
no_pid_653,0,2
no_pid_653,3,4
no_pid_654,0,1
no_pid_656,1,1
no_pid_656,1,2
no_pid_656,1,3
no_pid_657,1,1
2H61-Q8S,3,1
2H61-Q8S,14,1
no_pid_659,2,1
no_pid_660,1,4
no_pid_662,0,1
no_pid_665,4,1
no_pid_665,6,1
no_pid_666,8,1
no_pid_667,10,1
no_pid_668,3,2
LTNV-LZW,0,1
LTNV-LZW,1,3
LTNV-LZW,11,1
no_pid_672,4,1
no_pid_673,4,1
LYXL-STG,0,1
LYXL-STG,4,1
LYXL-STG,6,1
no_pid_675,0,1
LDRJ-9YZ,0,1
no_pid_678,5,1
no_pid_678,6,2
no_pid_679,8,2
no_pid_680,3,3
no_pid_682,5,1
no_pid_684,16,1
L6CG-8XR,6,4
no_pid_687,0,2
no_pid_688,6,1
no_pid_689,14,2
L17Z-C94,0,2
L17Z-C94,1,3
L17Z-C94,3,1
L17Z-C94,6,1
no_pid_692,0,1
no_pid_692,1,3
no_pid_694,2,1
no_pid_695,4,2
no_pid_695,6,1
GS6C-S6X,0,1
no_pid_697,8,1
no_pid_700,0,1
no_pid_700,11,1
LH9Q-L95,1,1
no_pid_703,2,1
no_pid_704,1,4
no_pid_705,0,1
no_pid_705,0,2
no_pid_708,2,1
no_pid_709,3,1
no_pid_709,11,1
no_pid_711,0,2
no_pid_714,0,1
no_pid_715,1,1
no_pid_715,1,2
no_pid_717,1,2
no_pid_719,4,1
no_pid_720,0,1
no_pid_720,4,1
no_pid_720,6,1
no_pid_720,6,2
no_pid_721,0,1
no_pid_722,2,1
no_pid_724,5,1
no_pid_725,6,1
no_pid_725,8,1
no_pid_727,0,2
no_pid_727,3,1
no_pid_727,5,2
no_pid_728,14,2
no_pid_729,1,3
no_pid_729,9,1
no_pid_729,11,1
no_pid_730,0,2
no_pid_734,6,1
no_pid_734,6,2
no_pid_734,7,1
no_pid_735,0,1
no_pid_736,6,1
no_pid_736,10,1
no_pid_737,2,1
no_pid_737,6,1
no_pid_738,7,1
no_pid_739,3,2
no_pid_741,0,2
no_pid_741,1,3
no_pid_742,1,1
L1PS-32W,10,1
no_pid_745,6,1
no_pid_746,0,2
no_pid_746,3,1
no_pid_746,9,1
no_pid_747,4,1
no_pid_748,1,4
no_pid_749,2,1
no_pid_750,1,1
no_pid_751,2,1
no_pid_754,0,1
no_pid_754,1,3
no_pid_756,0,1
no_pid_756,6,7
no_pid_756,7,1
GMLF-56W,11,1
LR8P-JZV,0,1
LR8P-JZV,6,7
LR8P-JZV,7,1
LBVV-9RD,3,1
LBVV-9RD,3,2
no_pid_763,0,1
no_pid_763,3,2
no_pid_763,5,1
no_pid_764,11,1
no_pid_767,6,7
no_pid_767,7,1
no_pid_771,0,2
no_pid_772,0,2
no_pid_772,14,1
no_pid_774,14,2
no_pid_776,1,6
no_pid_777,17,1
no_pid_778,1,4
no_pid_778,2,1
no_pid_778,3,6
no_pid_779,6,1
no_pid_780,2,1
no_pid_781,0,1
no_pid_782,0,1
no_pid_782,6,2
no_pid_782,6,6
K2XZ-N33,8,1
K2XZ-N33,8,3
no_pid_784,6,1
no_pid_784,7,1
L66Z-VD9,0,2
no_pid_787,2,1
no_pid_787,6,1
no_pid_788,0,1
no_pid_788,3,3
no_pid_790,7,1
LTM9-KD3,0,2
LTM9-KD3,3,4
no_pid_792,11,1
no_pid_793,1,3
LT2L-DJ2,6,1
no_pid_795,3,1
no_pid_795,3,2
no_pid_795,4,4
no_pid_797,8,1
no_pid_798,3,5
no_pid_798,11,1
no_pid_799,2,1
no_pid_800,0,1
no_pid_800,11,1
no_pid_801,0,1
no_pid_801,11,1
no_pid_802,2,1
no_pid_803,0,2
no_pid_803,3,4
no_pid_805,3,1
no_pid_805,11,1
no_pid_806,3,1
LTNZ-9BL,0,1
LTNZ-9BL,0,2
no_pid_808,0,2
no_pid_808,1,6
no_pid_809,3,6
no_pid_810,4,1
no_pid_813,0,1
no_pid_813,6,1
no_pid_813,7,1
no_pid_814,0,1
L1WB-SZ7,1,5
L1WB-SZ7,3,1
L1WB-SZ7,3,6
no_pid_817,3,2
no_pid_818,2,1
no_pid_818,6,1
no_pid_818,7,1
LDKQ-2WK,0,1
LDKQ-2WK,3,2
LDKQ-2WK,7,1
no_pid_820,0,1
no_pid_820,3,5
no_pid_821,0,1
no_pid_821,6,1
no_pid_822,0,2
no_pid_822,8,1
no_pid_823,0,1
no_pid_823,2,1
no_pid_824,7,1
no_pid_825,7,1
no_pid_828,0,1
no_pid_828,0,2
no_pid_831,0,1
no_pid_831,3,3
no_pid_833,1,1
no_pid_834,0,1
no_pid_834,3,2
no_pid_834,5,1
no_pid_834,11,1
no_pid_836,4,1
no_pid_837,0,1
no_pid_838,1,3
no_pid_838,3,5
no_pid_838,9,1
LYZ8-QY2,8,1
LRP5-V9L,2,1
LRP5-V9L,6,1
LRP5-V9L,7,1
no_pid_841,4,1
no_pid_843,1,3
no_pid_843,3,5
no_pid_843,15,1
no_pid_844,2,1
LYG6-NJ4,3,1
LYG6-NJ4,3,2
no_pid_848,8,2
no_pid_849,2,1
no_pid_852,6,1
no_pid_855,13,1
no_pid_856,0,1
no_pid_856,6,1
no_pid_856,6,3
no_pid_857,0,1
no_pid_857,3,3
no_pid_857,11,1
no_pid_857,17,1
no_pid_859,0,1
no_pid_860,0,1
no_pid_860,6,2
no_pid_861,7,1
no_pid_863,0,1
no_pid_863,3,6
no_pid_864,1,1
no_pid_864,3,2
no_pid_865,1,5
no_pid_866,4,1
LBFP-DYS,6,1
LK7R-V63,0,1
LK7R-V63,0,2
LK7R-V63,3,3
no_pid_870,0,1
no_pid_870,3,2
no_pid_870,5,1
no_pid_871,0,1
no_pid_871,1,2
no_pid_871,1,4
no_pid_871,2,1
no_pid_872,2,1
no_pid_873,0,1
no_pid_873,0,2
no_pid_873,5,1
no_pid_876,4,1
no_pid_877,0,2
no_pid_878,12,2
no_pid_881,0,1
no_pid_881,1,6
no_pid_883,1,1
no_pid_884,0,1
no_pid_884,11,1
LVHT-BM8,0,1
no_pid_887,0,2
no_pid_888,1,1
no_pid_888,1,2
L87M-N21,2,1
no_pid_891,4,1
no_pid_891,6,2
LTWL-D5R,6,7
LTWL-D5R,7,1
no_pid_894,6,1
no_pid_894,7,1
no_pid_894,10,2
L1XZ-F4S,0,1
L1XZ-F4S,6,2
L1XZ-F4S,6,3
M1DF-LJZ,3,6
no_pid_897,8,2
no_pid_898,3,6
no_pid_898,5,1
no_pid_899,4,1
no_pid_900,0,1
no_pid_900,8,1
no_pid_900,13,1
no_pid_903,3,2
L2PK-L3D,0,1
L2PK-L3D,0,2
L2PK-L3D,8,1
L1CD-MC2,9,1
no_pid_907,0,1
no_pid_908,3,6
no_pid_908,8,2
no_pid_909,7,1
no_pid_910,12,2
no_pid_911,6,1
no_pid_914,0,2
no_pid_914,11,1
no_pid_916,18,1
L6MR-DY6,1,1
no_pid_921,2,1
no_pid_922,2,1
no_pid_923,0,2
no_pid_923,1,1
no_pid_923,1,2
no_pid_924,1,6
no_pid_925,6,1
no_pid_925,7,1
no_pid_926,5,1
no_pid_926,6,2
no_pid_927,2,1
no_pid_929,2,1
no_pid_932,5,1
no_pid_932,6,1
no_pid_932,12,1
no_pid_933,3,2
M1LP-42B,0,1
M1LP-42B,1,1
no_pid_935,3,2
no_pid_935,11,1
no_pid_940,2,1
no_pid_940,3,1
no_pid_940,3,6
no_pid_941,0,1
no_pid_941,10,1
no_pid_942,0,1
no_pid_945,4,1
no_pid_946,4,1
no_pid_949,0,1
no_pid_949,0,2
no_pid_949,3,3
no_pid_949,8,1
no_pid_950,3,6
no_pid_950,5,1
LB5J-F35,2,1
no_pid_953,6,1
no_pid_953,8,2
no_pid_954,4,3
LTSK-CMF,0,1
LTSK-CMF,8,1
no_pid_956,0,2
no_pid_956,6,6
no_pid_956,12,1
no_pid_957,1,1
no_pid_957,1,2
no_pid_957,2,1
LT8R-836,0,1
LT8R-836,0,2
LH63-N9K,4,1
LH63-N9K,6,1
LH63-N9K,7,1
no_pid_961,0,1
no_pid_961,1,6
no_pid_962,7,1
no_pid_962,8,2
no_pid_963,3,2
no_pid_965,1,1
no_pid_967,6,1
no_pid_969,2,1
no_pid_971,2,1
no_pid_973,0,2
no_pid_974,0,1
no_pid_974,11,1
LDQG-ZK9,0,1
LDQG-ZK9,6,1
LDQG-ZK9,13,2
no_pid_978,3,4
no_pid_978,8,1
no_pid_978,8,2
no_pid_979,1,1
no_pid_980,2,1
no_pid_981,18,1
no_pid_982,0,1
no_pid_982,4,1
no_pid_983,0,1
no_pid_983,3,4
no_pid_984,0,1
no_pid_984,3,2
no_pid_984,8,1
no_pid_986,0,1
no_pid_986,1,4
no_pid_987,0,1
no_pid_988,0,1
no_pid_988,6,1
no_pid_989,0,1
no_pid_989,3,3
no_pid_989,11,1
no_pid_990,1,1
no_pid_990,2,1
no_pid_991,6,4
no_pid_991,7,1
no_pid_992,1,5
