PID,code,social,honorary_or_political,obs15,professional,professional,gent_club,country_club,frat_order,hereditary,undergrad_club
no_pid_1424,66,0,0,1.0,1,0,0,0,0,0,0
no_pid_1424,74,0,1,1.0,0,0,0,0,0,0,0
no_pid_1424,88,0,1,1.0,1,0,0,0,0,0,0
no_pid_1424,190,0,0,1.0,1,0,0,0,0,0,0
G9NG-2RD,32,1,0,1.0,0,0,0,1,0,0,0
G9NG-2RD,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1426,7,0,1,1.0,1,0,0,0,0,0,0
no_pid_1426,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1426,138,0,0,1.0,0,0,0,0,0,0,0
no_pid_1426,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1426,187,0,0,1.0,0,0,0,0,0,0,0
no_pid_1426,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1426,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1427,59,1,0,1.0,0,0,0,0,1,0,0
no_pid_1427,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1427,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1427,215,1,0,1.0,0,0,0,0,1,0,0
no_pid_1428,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1428,69,0,1,1.0,0,0,0,0,0,0,1
no_pid_1428,159,0,0,1.0,1,0,0,0,0,0,0
no_pid_1428,214,0,0,1.0,1,0,0,0,0,0,0
no_pid_1429,19,0,0,1.0,1,0,0,0,0,0,0
no_pid_1429,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1429,61,0,0,1.0,1,0,0,0,0,0,0
no_pid_1429,74,0,1,1.0,0,0,0,0,0,0,0
no_pid_1429,89,0,1,1.0,0,0,0,0,0,0,0
no_pid_1429,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1429,185,0,0,1.0,1,0,0,0,0,0,0
no_pid_1430,17,0,0,1.0,1,0,0,0,0,0,0
no_pid_1430,69,0,1,1.0,0,0,0,0,0,0,1
no_pid_1430,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1430,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1430,187,0,0,1.0,0,0,0,0,0,0,0
no_pid_1430,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1430,194,0,0,1.0,1,0,0,0,0,0,0
no_pid_1430,207,1,0,1.0,0,0,0,0,0,0,0
no_pid_1430,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1432,27,1,0,1.0,0,0,0,0,1,0,0
no_pid_1432,73,1,0,1.0,0,0,0,0,1,0,0
no_pid_1432,168,0,0,1.0,1,0,0,0,0,0,0
LDBQ-PTF,39,1,0,1.0,0,0,0,0,0,0,0
LDBQ-PTF,46,1,0,1.0,0,0,0,0,0,0,0
LDBQ-PTF,54,1,0,1.0,0,0,0,0,0,0,1
LDBQ-PTF,73,1,0,1.0,0,0,0,0,1,0,0
LDBQ-PTF,87,1,0,1.0,0,0,0,0,0,0,0
LDBQ-PTF,132,0,0,1.0,0,0,0,0,0,0,0
LDBQ-PTF,134,0,0,1.0,0,0,0,0,0,0,0
LDBQ-PTF,156,0,1,1.0,1,0,0,0,0,0,0
LDBQ-PTF,168,0,0,1.0,1,0,0,0,0,0,0
LDBQ-PTF,177,1,0,1.0,0,0,0,0,0,0,0
LDBQ-PTF,186,0,0,1.0,1,0,0,0,0,0,0
LDBQ-PTF,187,0,0,1.0,0,0,0,0,0,0,0
LDBQ-PTF,223,0,0,1.0,1,0,0,0,0,0,0
LDBQ-PTF,232,1,0,1.0,0,0,0,1,0,0,0
LDBQ-PTF,310,1,0,1.0,0,0,1,0,0,0,0
LDBQ-PTF,343,1,0,1.0,0,0,0,0,0,0,1
no_pid_1437,9,0,0,1.0,1,0,0,0,0,0,0
no_pid_1437,19,0,0,1.0,1,0,0,0,0,0,0
no_pid_1437,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1437,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1437,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1437,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1437,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1440,9,0,0,1.0,1,0,0,0,0,0,0
no_pid_1440,61,0,0,1.0,1,0,0,0,0,0,0
no_pid_1440,175,0,0,1.0,1,0,0,0,0,0,0
LVDS-DT5,54,1,0,1.0,0,0,0,0,0,0,1
LVDS-DT5,276,1,0,1.0,0,0,1,0,0,0,0
LVDS-DT5,332,1,0,1.0,0,0,0,0,0,0,1
LVDS-DT5,343,1,0,1.0,0,0,0,0,0,0,1
LB66-98P,6,0,0,1.0,1,0,0,0,0,0,0
LB66-98P,189,0,0,1.0,0,1,0,0,0,0,0
LB66-98P,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1446,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1446,50,1,0,1.0,0,0,0,0,0,0,0
no_pid_1446,82,1,0,1.0,0,0,0,0,0,0,0
no_pid_1446,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1446,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1446,193,0,0,1.0,1,0,0,0,0,0,0
no_pid_1446,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1446,212,0,0,1.0,0,0,0,0,0,0,0
no_pid_1446,219,1,0,1.0,0,0,1,0,0,0,0
no_pid_1447,46,1,0,1.0,0,0,0,0,0,0,0
no_pid_1447,81,1,0,1.0,0,0,1,0,0,0,0
no_pid_1447,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1447,201,1,0,1.0,0,0,0,0,0,0,0
no_pid_1448,46,1,0,1.0,0,0,0,0,0,0,0
no_pid_1448,59,1,0,1.0,0,0,0,0,1,0,0
no_pid_1448,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1448,121,0,0,1.0,1,0,0,0,0,0,0
no_pid_1448,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1448,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1448,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1448,280,1,0,1.0,0,0,1,0,0,0,0
no_pid_1449,3,0,0,1.0,1,0,0,0,0,0,0
no_pid_1449,6,0,0,1.0,1,0,0,0,0,0,0
no_pid_1449,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1449,223,0,0,1.0,1,0,0,0,0,0,0
no_pid_1450,4,0,0,1.0,1,0,0,0,0,0,0
no_pid_1450,127,0,0,1.0,1,0,0,0,0,0,0
no_pid_1450,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1450,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1450,191,0,0,1.0,1,0,0,0,0,0,0
no_pid_1450,192,0,0,1.0,1,0,0,0,0,0,0
no_pid_1450,201,1,0,1.0,0,0,0,0,0,0,0
no_pid_1451,225,0,0,1.0,0,0,0,0,0,0,0
no_pid_1451,262,1,0,1.0,0,0,0,0,0,0,0
no_pid_1452,82,1,0,1.0,0,0,0,0,0,0,0
no_pid_1452,176,1,0,1.0,0,0,0,1,0,0,0
no_pid_1452,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1452,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1452,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1452,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1452,207,1,0,1.0,0,0,0,0,0,0,0
no_pid_1452,224,0,0,1.0,1,0,0,0,0,0,0
no_pid_1455,3,0,0,1.0,1,0,0,0,0,0,0
no_pid_1455,4,0,0,1.0,1,0,0,0,0,0,0
no_pid_1455,6,0,0,1.0,1,0,0,0,0,0,0
no_pid_1455,74,0,1,1.0,0,0,0,0,0,0,0
no_pid_1455,88,0,1,1.0,1,0,0,0,0,0,0
no_pid_1455,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1455,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1456,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1457,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1457,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1457,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1457,193,0,0,1.0,1,0,0,0,0,0,0
no_pid_1457,199,0,0,1.0,1,0,0,0,0,0,0
no_pid_1458,109,0,0,1.0,1,0,0,0,0,0,0
no_pid_1458,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1458,191,0,0,1.0,1,0,0,0,0,0,0
no_pid_1462,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1462,192,0,0,1.0,1,0,0,0,0,0,0
no_pid_1462,232,1,0,1.0,0,0,0,1,0,0,0
no_pid_1462,268,1,0,1.0,0,0,0,0,0,0,0
no_pid_1465,16,0,0,1.0,0,1,0,0,0,0,0
no_pid_1465,45,1,0,1.0,0,0,0,0,0,0,0
no_pid_1465,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1465,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1465,164,1,0,1.0,0,0,0,0,1,0,0
no_pid_1465,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1465,170,1,0,1.0,0,0,0,0,0,0,0
no_pid_1465,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1465,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1465,197,0,0,1.0,1,0,0,0,0,0,0
no_pid_1465,216,1,0,1.0,0,0,0,0,0,1,0
no_pid_1465,224,0,0,1.0,1,0,0,0,0,0,0
no_pid_1465,234,1,0,1.0,0,0,0,0,0,0,0
no_pid_1465,270,1,0,1.0,0,0,0,0,0,0,0
no_pid_1466,50,1,0,1.0,0,0,0,0,0,0,0
no_pid_1466,73,1,0,1.0,0,0,0,0,1,0,0
no_pid_1466,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1466,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1466,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1469,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1470,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1471,41,1,0,1.0,0,0,0,0,0,0,0
no_pid_1471,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1471,169,1,0,1.0,0,0,0,1,0,0,0
9QND-YDX,74,0,1,1.0,0,0,0,0,0,0,0
9QND-YDX,106,0,0,1.0,1,0,0,0,0,0,0
no_pid_1473,28,0,0,1.0,1,0,0,0,0,0,0
no_pid_1473,69,0,1,1.0,0,0,0,0,0,0,1
no_pid_1473,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1475,5,0,0,1.0,1,0,0,0,0,0,0
no_pid_1475,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1475,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1475,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1477,49,1,0,1.0,0,0,0,0,0,0,0
no_pid_1477,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1477,109,0,0,1.0,1,0,0,0,0,0,0
no_pid_1477,191,0,0,1.0,1,0,0,0,0,0,0
no_pid_1477,200,0,0,1.0,1,0,0,0,0,0,0
no_pid_1477,212,0,0,1.0,0,0,0,0,0,0,0
no_pid_1480,3,0,0,1.0,1,0,0,0,0,0,0
no_pid_1480,99,0,0,1.0,1,0,0,0,0,0,0
no_pid_1480,112,0,0,1.0,1,0,0,0,0,0,0
no_pid_1480,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1480,193,0,0,1.0,1,0,0,0,0,0,0
no_pid_1480,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1480,223,0,0,1.0,1,0,0,0,0,0,0
no_pid_1483,7,0,1,1.0,1,0,0,0,0,0,0
no_pid_1483,28,0,0,1.0,1,0,0,0,0,0,0
no_pid_1483,101,0,1,1.0,0,0,0,0,0,0,0
no_pid_1483,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1483,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1483,187,0,0,1.0,0,0,0,0,0,0,0
no_pid_1483,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1483,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1484,195,0,0,1.0,1,0,0,0,0,0,0
no_pid_1485,69,0,1,1.0,0,0,0,0,0,0,1
no_pid_1485,89,0,1,1.0,0,0,0,0,0,0,0
no_pid_1485,141,0,0,1.0,1,0,0,0,0,0,0
no_pid_1485,163,0,0,1.0,0,0,0,0,0,0,0
no_pid_1485,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1485,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1485,194,0,0,1.0,1,0,0,0,0,0,0
no_pid_1487,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1487,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1487,192,0,0,1.0,1,0,0,0,0,0,0
no_pid_1487,214,0,0,1.0,1,0,0,0,0,0,0
no_pid_1490,11,0,0,1.0,1,0,0,0,0,0,0
no_pid_1490,19,0,0,1.0,1,0,0,0,0,0,0
no_pid_1490,59,1,0,1.0,0,0,0,0,1,0,0
no_pid_1490,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1490,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1490,189,0,0,1.0,0,1,0,0,0,0,0
LRZ3-WXT,169,1,0,1.0,0,0,0,1,0,0,0
LRZ3-WXT,189,0,0,1.0,0,1,0,0,0,0,0
LRZ3-WXT,267,1,0,1.0,0,0,1,0,0,0,0
LRZ3-WXT,332,1,0,1.0,0,0,0,0,0,0,1
no_pid_1492,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1492,73,1,0,1.0,0,0,0,0,1,0,0
no_pid_1493,7,0,1,1.0,1,0,0,0,0,0,0
no_pid_1493,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1493,36,1,0,1.0,0,0,0,0,1,0,0
no_pid_1493,153,0,0,1.0,1,0,0,0,0,0,0
no_pid_1493,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1493,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1493,187,0,0,1.0,0,0,0,0,0,0,0
no_pid_1493,194,0,0,1.0,1,0,0,0,0,0,0
no_pid_1493,196,0,0,1.0,1,0,0,0,0,0,0
no_pid_1493,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1493,262,1,0,1.0,0,0,0,0,0,0,0
no_pid_1494,7,0,1,1.0,1,0,0,0,0,0,0
no_pid_1494,18,0,0,1.0,1,0,0,0,0,0,0
no_pid_1494,145,0,0,1.0,1,0,0,0,0,0,0
no_pid_1494,191,0,0,1.0,1,0,0,0,0,0,0
no_pid_1494,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1495,193,0,0,1.0,1,0,0,0,0,0,0
no_pid_1496,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1496,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1498,82,1,0,1.0,0,0,0,0,0,0,0
no_pid_1498,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1498,170,1,0,1.0,0,0,0,0,0,0,0
no_pid_1499,102,0,0,1.0,1,0,0,0,0,0,0
no_pid_1499,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1499,296,1,0,1.0,0,0,1,0,0,0,0
no_pid_1499,301,1,0,1.0,0,0,1,0,0,0,0
no_pid_1500,132,0,0,1.0,0,0,0,0,0,0,0
no_pid_1500,212,0,0,1.0,0,0,0,0,0,0,0
no_pid_1503,59,1,0,1.0,0,0,0,0,1,0,0
no_pid_1503,90,0,0,1.0,1,0,0,0,0,0,0
no_pid_1503,105,0,0,1.0,1,0,0,0,0,0,0
no_pid_1503,152,0,0,1.0,1,0,0,0,0,0,0
no_pid_1503,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1503,185,0,0,1.0,1,0,0,0,0,0,0
no_pid_1507,7,0,1,1.0,1,0,0,0,0,0,0
no_pid_1507,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1508,9,0,0,1.0,1,0,0,0,0,0,0
no_pid_1508,95,0,0,1.0,1,0,0,0,0,0,0
no_pid_1508,117,0,0,1.0,1,0,0,0,0,0,0
no_pid_1508,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1509,71,1,0,1.0,0,0,1,0,0,0,0
no_pid_1509,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1509,170,1,0,1.0,0,0,0,0,0,0,0
no_pid_1509,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1509,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1509,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1510,80,1,0,1.0,0,0,0,1,0,0,0
no_pid_1510,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1510,130,0,0,1.0,0,0,0,1,0,0,0
no_pid_1510,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1510,170,1,0,1.0,0,0,0,0,0,0,0
LCFL-8S4,10,0,0,1.0,1,0,0,0,0,0,0
LCFL-8S4,24,0,0,1.0,1,0,0,0,0,0,0
no_pid_1515,4,0,0,1.0,1,0,0,0,0,0,0
no_pid_1515,10,0,0,1.0,1,0,0,0,0,0,0
no_pid_1515,69,0,1,1.0,0,0,0,0,0,0,1
no_pid_1515,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1515,191,0,0,1.0,1,0,0,0,0,0,0
no_pid_1515,194,0,0,1.0,1,0,0,0,0,0,0
no_pid_1516,16,0,0,1.0,0,1,0,0,0,0,0
no_pid_1516,19,0,0,1.0,1,0,0,0,0,0,0
no_pid_1516,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1516,59,1,0,1.0,0,0,0,0,1,0,0
no_pid_1516,83,0,0,1.0,0,1,0,0,0,0,0
no_pid_1516,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1516,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1516,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1516,215,1,0,1.0,0,0,0,0,1,0,0
no_pid_1516,286,1,0,1.0,0,0,0,0,1,0,0
no_pid_1517,59,1,0,1.0,0,0,0,0,1,0,0
no_pid_1518,110,0,0,1.0,1,0,0,0,0,0,0
no_pid_1518,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1518,200,0,0,1.0,1,0,0,0,0,0,0
no_pid_1519,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1521,16,0,0,1.0,0,1,0,0,0,0,0
no_pid_1521,59,1,0,1.0,0,0,0,0,1,0,0
no_pid_1521,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1521,135,0,0,1.0,0,0,0,0,0,0,0
no_pid_1521,187,0,0,1.0,0,0,0,0,0,0,0
no_pid_1521,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1521,270,1,0,1.0,0,0,0,0,0,0,0
no_pid_1522,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1522,45,1,0,1.0,0,0,0,0,0,0,0
no_pid_1522,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1522,100,0,1,1.0,0,0,0,0,0,0,0
no_pid_1522,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1522,196,0,0,1.0,1,0,0,0,0,0,0
no_pid_1523,46,1,0,1.0,0,0,0,0,0,0,0
no_pid_1523,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1524,59,1,0,1.0,0,0,0,0,1,0,0
no_pid_1524,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1524,194,0,0,1.0,1,0,0,0,0,0,0
no_pid_1524,212,0,0,1.0,0,0,0,0,0,0,0
no_pid_1529,4,0,0,1.0,1,0,0,0,0,0,0
no_pid_1529,127,0,0,1.0,1,0,0,0,0,0,0
no_pid_1529,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1529,187,0,0,1.0,0,0,0,0,0,0,0
no_pid_1529,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1529,201,1,0,1.0,0,0,0,0,0,0,0
no_pid_1530,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1530,169,1,0,1.0,0,0,0,1,0,0,0
L18F-6CD,6,0,0,1.0,1,0,0,0,0,0,0
L18F-6CD,7,0,1,1.0,1,0,0,0,0,0,0
L18F-6CD,88,0,1,1.0,1,0,0,0,0,0,0
L18F-6CD,190,0,0,1.0,1,0,0,0,0,0,0
L18F-6CD,193,0,0,1.0,1,0,0,0,0,0,0
L18F-6CD,208,1,1,1.0,0,0,0,0,0,0,0
L18F-6CD,223,0,0,1.0,1,0,0,0,0,0,0
no_pid_1533,16,0,0,1.0,0,1,0,0,0,0,0
no_pid_1533,19,0,0,1.0,1,0,0,0,0,0,0
no_pid_1533,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1533,36,1,0,1.0,0,0,0,0,1,0,0
no_pid_1533,142,1,0,1.0,0,0,0,0,1,0,0
no_pid_1533,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1533,185,0,0,1.0,1,0,0,0,0,0,0
no_pid_1534,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1534,40,1,0,1.0,0,0,0,0,0,0,0
no_pid_1534,41,1,0,1.0,0,0,0,0,0,0,0
no_pid_1534,79,1,0,1.0,0,0,0,1,0,0,0
no_pid_1534,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1534,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1535,1,1,0,,0,0,1,0,0,0,0
no_pid_1535,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1535,79,1,0,1.0,0,0,0,1,0,0,0
no_pid_1535,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1535,232,1,0,1.0,0,0,0,1,0,0,0
no_pid_1535,282,1,0,1.0,0,0,0,1,0,0,0
no_pid_1535,339,1,0,1.0,0,0,0,0,0,0,1
no_pid_1537,40,1,0,1.0,0,0,0,0,0,0,0
no_pid_1537,82,1,0,1.0,0,0,0,0,0,0,0
no_pid_1537,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1537,171,1,0,1.0,0,0,0,0,0,0,0
no_pid_1538,6,0,0,1.0,1,0,0,0,0,0,0
no_pid_1538,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1540,28,0,0,1.0,1,0,0,0,0,0,0
no_pid_1540,41,1,0,1.0,0,0,0,0,0,0,0
no_pid_1540,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1540,142,1,0,1.0,0,0,0,0,1,0,0
no_pid_1540,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1540,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1540,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1540,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1540,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1540,220,1,0,1.0,0,0,0,0,0,1,0
no_pid_1541,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1542,71,1,0,1.0,0,0,1,0,0,0,0
no_pid_1542,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1542,170,1,0,1.0,0,0,0,0,0,0,0
no_pid_1542,180,1,0,1.0,0,0,1,0,0,0,0
no_pid_1542,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1542,194,0,0,1.0,1,0,0,0,0,0,0
no_pid_1542,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1542,209,1,0,1.0,0,0,1,0,0,0,0
no_pid_1542,218,1,0,1.0,0,0,0,1,0,0,0
no_pid_1542,223,0,0,1.0,1,0,0,0,0,0,0
no_pid_1542,294,1,0,1.0,0,0,1,0,0,0,0
no_pid_1542,309,1,0,1.0,0,0,1,0,0,0,0
no_pid_1543,16,0,0,1.0,0,1,0,0,0,0,0
no_pid_1543,59,1,0,1.0,0,0,0,0,1,0,0
no_pid_1543,111,1,0,1.0,0,0,0,0,0,0,0
no_pid_1543,170,1,0,1.0,0,0,0,0,0,0,0
no_pid_1543,199,0,0,1.0,1,0,0,0,0,0,0
no_pid_1543,223,0,0,1.0,1,0,0,0,0,0,0
no_pid_1543,273,1,0,1.0,0,0,0,0,1,0,0
no_pid_1546,36,1,0,1.0,0,0,0,0,1,0,0
no_pid_1546,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1546,194,0,0,1.0,1,0,0,0,0,0,0
no_pid_1547,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1547,187,0,0,1.0,0,0,0,0,0,0,0
no_pid_1548,71,1,0,1.0,0,0,1,0,0,0,0
no_pid_1548,158,1,0,1.0,0,0,0,1,0,0,0
no_pid_1548,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1548,170,1,0,1.0,0,0,0,0,0,0,0
no_pid_1548,179,1,0,1.0,0,0,1,0,0,0,0
no_pid_1548,182,1,0,1.0,0,0,1,0,0,0,0
no_pid_1548,194,0,0,1.0,1,0,0,0,0,0,0
no_pid_1548,198,0,0,1.0,1,0,0,0,0,0,0
no_pid_1549,16,0,0,1.0,0,1,0,0,0,0,0
no_pid_1549,46,1,0,1.0,0,0,0,0,0,0,0
no_pid_1549,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1549,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1549,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1549,216,1,0,1.0,0,0,0,0,0,1,0
no_pid_1549,225,0,0,1.0,0,0,0,0,0,0,0
no_pid_1550,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1551,41,1,0,1.0,0,0,0,0,0,0,0
no_pid_1551,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1553,2,0,1,1.0,1,0,0,0,0,0,0
no_pid_1553,69,0,1,1.0,0,0,0,0,0,0,1
no_pid_1553,74,0,1,1.0,0,0,0,0,0,0,0
no_pid_1553,185,0,0,1.0,1,0,0,0,0,0,0
no_pid_1553,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1556,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1556,170,1,0,1.0,0,0,0,0,0,0,0
no_pid_1556,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1557,46,1,0,1.0,0,0,0,0,0,0,0
no_pid_1557,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1557,126,1,0,1.0,0,0,0,1,0,0,0
no_pid_1557,176,1,0,1.0,0,0,0,1,0,0,0
no_pid_1557,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1557,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1557,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1557,195,0,0,1.0,1,0,0,0,0,0,0
no_pid_1557,232,1,0,1.0,0,0,0,1,0,0,0
no_pid_1557,320,1,0,1.0,0,0,0,0,0,0,1
no_pid_1560,40,1,0,1.0,0,0,0,0,0,0,0
no_pid_1560,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1560,170,1,0,1.0,0,0,0,0,0,0,0
no_pid_1560,194,0,0,1.0,1,0,0,0,0,0,0
no_pid_1560,198,0,0,1.0,1,0,0,0,0,0,0
no_pid_1562,6,0,0,1.0,1,0,0,0,0,0,0
no_pid_1562,7,0,1,1.0,1,0,0,0,0,0,0
no_pid_1562,20,0,0,1.0,1,0,0,0,0,0,0
no_pid_1562,74,0,1,1.0,0,0,0,0,0,0,0
no_pid_1562,161,1,0,1.0,0,0,0,0,0,0,0
no_pid_1562,170,1,0,1.0,0,0,0,0,0,0,0
no_pid_1562,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1562,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1564,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1564,62,1,0,1.0,0,0,1,0,0,0,0
no_pid_1564,122,1,0,1.0,0,0,0,1,0,0,0
