PID,category code,subcategory code
no_pid_126694,6,9
no_pid_126698,3,6
no_pid_126700,4,2
no_pid_126702,1,1
no_pid_126704,0,1
no_pid_126704,4,1
no_pid_126706,4,1
no_pid_126706,6,4
no_pid_126708,0,1
no_pid_126708,5,1
no_pid_126708,9,1
no_pid_126709,3,4
no_pid_126709,3,6
no_pid_126709,8,1
no_pid_126709,8,2
no_pid_126715,0,1
no_pid_126715,13,1
no_pid_126716,6,1
no_pid_126716,6,9
no_pid_126717,8,3
no_pid_126718,4,2
no_pid_126719,2,1
no_pid_126719,6,9
no_pid_126721,6,9
no_pid_126721,7,1
no_pid_126721,8,2
no_pid_126722,0,1
no_pid_126722,3,6
no_pid_126722,6,2
no_pid_126722,6,9
no_pid_126722,7,1
no_pid_126722,10,1
no_pid_126727,0,1
no_pid_126727,1,5
no_pid_126727,3,2
no_pid_126728,2,1
no_pid_126729,4,2
no_pid_126729,6,9
no_pid_126731,0,1
no_pid_126731,4,1
no_pid_126731,6,1
no_pid_126731,6,9
no_pid_126731,7,1
no_pid_126734,2,1
no_pid_126735,0,1
no_pid_126737,6,1
no_pid_126737,6,9
no_pid_126738,0,1
no_pid_126738,6,6
no_pid_126742,2,1
no_pid_126742,4,2
no_pid_126742,6,9
no_pid_126742,10,1
no_pid_126743,6,1
no_pid_126743,6,9
no_pid_126744,6,1
no_pid_126744,6,9
no_pid_126744,10,2
no_pid_126746,7,1
no_pid_126747,0,1
no_pid_126747,3,3
no_pid_126748,4,1
no_pid_126749,4,1
no_pid_126749,6,2
no_pid_126750,4,2
no_pid_126753,0,1
no_pid_126753,6,2
no_pid_126754,4,1
no_pid_126754,6,1
no_pid_126754,6,9
no_pid_126756,4,1
no_pid_126758,2,1
no_pid_126766,2,1
no_pid_126767,4,1
no_pid_126770,6,1
no_pid_126770,6,9
no_pid_126771,6,9
no_pid_126774,1,5
no_pid_126778,0,1
no_pid_126778,1,1
no_pid_126781,0,1
no_pid_126781,14,2
no_pid_126782,2,1
no_pid_126783,0,1
no_pid_126784,4,1
no_pid_126784,6,1
no_pid_126784,6,9
no_pid_126788,0,1
no_pid_126789,0,1
no_pid_126789,2,1
no_pid_126789,3,6
no_pid_126789,3,61
no_pid_126796,6,1
no_pid_126797,8,1
no_pid_126799,0,1
no_pid_126801,0,1
no_pid_126801,4,1
no_pid_126802,6,9
no_pid_126803,2,1
no_pid_126805,0,1
no_pid_126805,1,5
no_pid_126807,10,1
no_pid_126808,2,1
no_pid_126810,6,4
no_pid_126811,7,1
no_pid_126812,2,1
no_pid_126812,3,4
no_pid_126812,6,9
no_pid_126813,4,2
no_pid_126814,2,1
no_pid_126814,18,1
no_pid_126817,4,1
no_pid_126818,4,1
no_pid_126820,6,1
no_pid_126820,6,9
no_pid_126821,0,1
no_pid_126824,1,5
no_pid_126825,2,1
no_pid_126828,0,1
no_pid_126830,3,6
no_pid_126830,4,2
no_pid_126834,13,2
no_pid_126835,3,3
no_pid_126835,3,5
no_pid_126837,0,1
no_pid_126839,6,1
no_pid_126839,6,9
no_pid_126841,0,1
no_pid_126844,16,1
no_pid_126845,0,1
no_pid_126845,3,3
no_pid_126846,4,1
no_pid_126851,6,1
no_pid_126851,8,2
no_pid_126854,2,1
no_pid_126855,0,1
no_pid_126855,1,1
no_pid_126855,7,1
no_pid_126858,4,1
no_pid_126859,4,1
no_pid_126861,6,1
no_pid_126861,6,7
no_pid_126861,6,9
no_pid_126863,0,1
no_pid_126863,13,1
no_pid_126864,8,1
no_pid_126865,0,1
no_pid_126865,3,3
no_pid_126867,0,1
no_pid_126867,1,5
no_pid_126874,4,1
no_pid_126874,6,2
no_pid_126874,6,9
no_pid_126875,8,3
no_pid_126880,0,1
no_pid_126880,1,1
no_pid_126885,13,3
no_pid_126888,0,1
no_pid_126888,1,1
no_pid_126888,1,2
no_pid_126890,2,1
no_pid_126892,2,1
no_pid_126894,6,5
no_pid_126894,8,2
no_pid_126894,13,1
no_pid_126894,13,2
no_pid_126895,0,1
no_pid_126896,3,6
no_pid_126896,13,1
no_pid_126899,1,1
no_pid_126899,3,6
no_pid_126900,4,1
no_pid_126903,0,1
no_pid_126903,3,1
no_pid_126905,6,1
no_pid_126905,8,2
no_pid_126908,4,1
no_pid_126909,3,1
no_pid_126909,3,2
no_pid_126912,4,2
no_pid_126915,6,1
no_pid_126915,6,8
no_pid_126915,6,9
no_pid_126915,13,1
no_pid_126918,2,1
no_pid_126919,4,1
no_pid_126919,6,9
no_pid_126921,4,1
no_pid_126923,0,1
no_pid_126924,0,1
no_pid_126925,7,1
no_pid_126925,13,2
no_pid_126926,0,1
no_pid_126926,1,5
no_pid_126936,8,1
no_pid_126937,4,1
no_pid_126938,6,9
no_pid_126938,7,1
no_pid_126939,0,1
no_pid_126940,0,1
no_pid_126940,14,2
no_pid_126941,6,2
no_pid_126941,6,9
no_pid_126941,14,2
no_pid_126944,0,1
no_pid_126944,3,2
no_pid_126946,0,2
no_pid_126948,1,1
no_pid_126953,0,1
no_pid_126955,0,2
no_pid_126956,2,1
no_pid_126957,7,1
no_pid_126957,10,1
no_pid_126958,0,1
no_pid_126958,3,1
no_pid_126958,13,2
no_pid_126960,3,6
no_pid_126960,4,1
no_pid_126962,3,6
no_pid_126963,6,1
no_pid_126963,6,9
no_pid_126963,19,1
no_pid_126964,2,1
no_pid_126967,6,1
no_pid_126967,6,9
no_pid_126967,7,1
no_pid_126968,4,1
no_pid_126970,15,1
no_pid_126973,0,2
no_pid_126973,13,3
no_pid_126974,0,1
no_pid_126974,3,6
no_pid_126975,0,1
no_pid_126975,5,1
no_pid_126978,4,1
no_pid_126978,6,2
no_pid_126984,4,1
no_pid_126987,6,1
no_pid_126987,6,9
no_pid_126988,6,1
no_pid_126988,6,9
no_pid_126991,0,1
no_pid_126991,1,11
no_pid_126993,7,1
no_pid_126995,8,2
no_pid_126998,4,1
no_pid_126999,2,1
no_pid_127003,1,5
no_pid_127003,19,1
no_pid_127004,4,1
no_pid_127006,3,6
no_pid_127006,7,1
no_pid_127010,3,1
no_pid_127010,6,1
no_pid_127010,6,6
no_pid_127010,7,1
no_pid_127012,19,1
no_pid_127014,0,1
no_pid_127016,4,1
no_pid_127017,3,6
no_pid_127017,14,1
no_pid_127018,0,1
no_pid_127019,2,1
no_pid_127022,3,6
no_pid_127023,4,1
no_pid_127027,2,1
no_pid_127027,7,1
no_pid_127027,8,1
no_pid_127028,3,1
no_pid_127030,0,1
no_pid_127034,6,2
no_pid_127035,4,1
no_pid_127035,6,1
no_pid_127035,6,9
no_pid_127040,7,1
no_pid_127041,6,1
no_pid_127041,6,9
no_pid_127041,7,1
no_pid_127044,10,2
no_pid_127045,6,8
no_pid_127045,7,1
no_pid_127050,1,1
no_pid_127051,1,1
no_pid_127056,0,1
no_pid_127059,0,1
no_pid_127062,0,1
no_pid_127062,1,1
no_pid_127062,3,1
no_pid_127064,6,9
no_pid_127066,6,1
no_pid_127066,6,2
no_pid_127066,6,9
no_pid_127066,7,1
no_pid_127067,2,1
no_pid_127071,6,2
no_pid_127071,6,5
no_pid_127071,8,2
no_pid_127072,4,1
no_pid_127073,0,1
no_pid_127073,7,1
no_pid_127075,0,1
no_pid_127080,4,1
no_pid_127085,4,1
no_pid_127085,6,9
no_pid_127086,2,1
no_pid_127086,6,9
no_pid_127088,0,1
no_pid_127090,1,1
no_pid_127090,1,5
no_pid_127091,1,1
no_pid_127092,3,1
no_pid_127092,3,3
no_pid_127092,3,6
no_pid_127092,8,1
no_pid_127093,4,1
no_pid_127093,6,9
no_pid_127095,0,1
no_pid_127102,0,1
no_pid_127102,3,6
no_pid_127102,11,1
no_pid_127104,4,1
no_pid_127105,6,1
no_pid_127105,6,9
no_pid_127105,7,1
no_pid_127106,3,6
no_pid_127107,0,2
no_pid_127107,5,2
no_pid_127107,19,1
no_pid_127108,0,1
no_pid_127108,6,9
no_pid_127110,3,6
no_pid_127111,10,1
no_pid_127112,1,11
no_pid_127115,1,1
no_pid_127115,1,6
no_pid_127115,3,6
no_pid_127118,0,1
no_pid_127118,3,1
no_pid_127120,6,9
no_pid_127120,7,1
no_pid_127120,8,2
no_pid_127121,2,1
no_pid_127122,4,1
no_pid_127127,1,1
no_pid_127127,6,6
no_pid_127133,0,1
no_pid_127133,3,1
no_pid_127133,3,3
no_pid_127133,3,6
no_pid_127133,6,9
no_pid_127133,7,1
no_pid_127134,0,2
no_pid_127134,3,3
no_pid_127135,2,1
no_pid_127140,7,1
no_pid_127141,0,1
no_pid_127142,0,1
no_pid_127144,6,1
no_pid_127144,6,9
no_pid_127144,7,1
no_pid_127146,15,1
no_pid_127147,6,1
no_pid_127147,6,9
no_pid_127154,0,1
no_pid_127154,2,1
no_pid_127155,4,1
no_pid_127155,6,9
no_pid_127156,3,6
no_pid_127157,13,1
no_pid_127158,0,1
no_pid_127162,7,1
no_pid_127163,0,1
no_pid_127163,1,1
no_pid_127165,0,1
no_pid_127165,1,1
no_pid_127166,8,1
no_pid_127167,8,2
no_pid_127171,0,1
no_pid_127173,4,1
no_pid_127174,4,1
no_pid_127174,6,9
no_pid_127174,7,1
no_pid_127176,7,1
no_pid_127179,4,1
no_pid_127185,1,1
no_pid_127185,3,6
no_pid_127187,0,1
no_pid_127188,7,1
no_pid_127190,2,1
no_pid_127193,4,1
no_pid_127195,6,1
no_pid_127195,6,9
no_pid_127196,8,3
no_pid_127197,0,1
no_pid_127197,2,1
no_pid_127199,2,1
no_pid_127200,1,1
no_pid_127200,1,2
no_pid_127201,6,1
no_pid_127201,6,6
no_pid_127201,6,9
no_pid_127202,6,1
no_pid_127202,6,3
no_pid_127202,6,9
no_pid_127206,0,1
no_pid_127208,8,2
no_pid_127210,8,2
no_pid_127211,7,1
no_pid_127212,0,2
no_pid_127213,0,1
no_pid_127213,19,1
no_pid_127214,8,2
no_pid_127215,8,1
no_pid_127218,4,1
no_pid_127218,6,1
no_pid_127218,6,9
no_pid_127222,0,1
no_pid_127222,1,1
no_pid_127226,2,1
no_pid_127229,0,2
no_pid_127229,6,9
no_pid_127234,0,1
no_pid_127235,4,1
no_pid_127235,6,9
no_pid_127237,4,1
no_pid_127237,7,1
no_pid_127241,0,1
no_pid_127241,6,1
no_pid_127241,6,9
no_pid_127241,7,1
no_pid_127243,2,1
no_pid_127244,5,1
no_pid_127244,6,1
no_pid_127244,6,3
no_pid_127244,6,9
no_pid_127245,4,1
no_pid_127246,4,1
no_pid_127246,6,9
no_pid_127249,4,1
no_pid_127253,0,1
no_pid_127253,3,1
no_pid_127254,0,2
no_pid_127254,3,4
no_pid_127254,6,9
no_pid_127254,7,1
no_pid_127256,6,1
no_pid_127256,6,9
no_pid_127258,1,1
no_pid_127258,1,11
no_pid_127258,1,2
no_pid_127260,4,1
no_pid_127261,0,1
no_pid_127261,5,1
no_pid_127261,19,1
no_pid_127264,6,1
no_pid_127264,6,9
no_pid_127264,13,2
no_pid_127268,6,9
no_pid_127268,7,1
no_pid_127270,0,1
no_pid_127271,1,1
no_pid_127275,14,2
no_pid_127276,6,9
no_pid_127277,3,1
no_pid_127277,6,1
no_pid_127279,2,1
no_pid_127279,3,5
no_pid_127284,2,1
no_pid_127285,4,1
no_pid_127287,1,1
no_pid_127287,1,2
no_pid_127290,0,1
no_pid_127290,1,1
no_pid_127291,6,1
no_pid_127291,6,9
no_pid_127293,6,1
no_pid_127293,6,2
no_pid_127293,6,9
no_pid_127294,2,1
no_pid_127297,5,1
no_pid_127297,6,1
no_pid_127297,6,3
no_pid_127297,7,1
no_pid_127298,2,1
no_pid_127299,3,1
no_pid_127299,19,1
no_pid_127301,13,3
no_pid_127302,6,1
no_pid_127302,7,1
no_pid_127303,13,2
no_pid_127305,2,1
no_pid_127306,4,2
no_pid_127306,6,2
no_pid_127307,4,1
no_pid_127308,0,1
no_pid_127308,3,3
no_pid_127309,0,1
no_pid_127309,5,1
no_pid_127309,15,1
no_pid_127311,4,1
no_pid_127312,2,1
no_pid_127316,8,1
no_pid_127316,8,2
no_pid_127318,0,1
no_pid_127318,3,6
no_pid_127318,19,1
no_pid_127319,3,1
no_pid_127322,2,1
no_pid_127323,0,1
no_pid_127323,6,9
no_pid_127323,8,1
no_pid_127324,1,1
no_pid_127324,1,6
no_pid_127326,4,1
no_pid_127330,8,1
no_pid_127333,4,2
no_pid_127333,6,9
no_pid_127334,0,2
no_pid_127337,0,1
no_pid_127338,7,1
no_pid_127338,13,2
no_pid_127339,3,1
no_pid_127339,6,1
no_pid_127339,7,1
no_pid_127340,5,1
no_pid_127340,19,1
no_pid_127342,2,1
no_pid_127345,0,1
no_pid_127345,2,1
no_pid_127345,6,1
no_pid_127345,6,9
no_pid_127345,7,1
no_pid_127348,0,2
no_pid_127351,4,1
no_pid_127351,6,1
no_pid_127351,6,9
no_pid_127352,0,2
no_pid_127352,1,2
no_pid_127357,0,1
no_pid_127359,8,1
no_pid_127359,8,2
no_pid_127359,13,2
no_pid_127360,0,1
no_pid_127363,6,1
no_pid_127363,6,9
no_pid_127364,0,2
no_pid_127364,1,6
no_pid_127364,3,2
no_pid_127365,2,1
no_pid_127365,6,9
no_pid_127368,2,1
no_pid_127368,6,9
no_pid_127368,7,1
no_pid_127370,5,2
no_pid_127370,13,1
no_pid_127372,1,2
no_pid_127372,3,1
no_pid_127374,4,1
no_pid_127374,6,2
no_pid_127374,6,9
no_pid_127374,7,1
no_pid_127378,2,1
no_pid_127378,8,1
no_pid_127378,8,2
no_pid_127379,4,1
no_pid_127380,7,1
no_pid_127380,8,1
no_pid_127380,8,2
no_pid_127381,0,1
no_pid_127381,8,1
no_pid_127381,8,2
no_pid_127384,0,1
no_pid_127384,6,9
no_pid_127385,3,1
no_pid_127385,3,6
no_pid_127385,4,2
no_pid_127389,4,1
no_pid_127390,0,2
no_pid_127390,6,1
no_pid_127390,6,9
no_pid_127394,3,4
no_pid_127394,10,1
no_pid_127395,0,1
no_pid_127398,0,1
no_pid_127398,3,1
no_pid_127398,3,3
no_pid_127400,0,1
no_pid_127400,3,2
no_pid_127401,6,1
no_pid_127401,6,9
no_pid_127402,8,1
no_pid_127403,13,1
no_pid_127407,4,1
no_pid_127418,6,9
no_pid_127420,4,1
no_pid_127421,0,1
no_pid_127421,3,1
no_pid_127422,0,1
no_pid_127422,1,2
no_pid_127424,4,1
no_pid_127427,0,1
no_pid_127429,0,1
no_pid_127429,3,2
no_pid_127430,1,1
no_pid_127430,2,1
no_pid_127433,3,1
no_pid_127433,3,3
no_pid_127435,0,2
no_pid_127436,0,1
no_pid_127436,6,2
no_pid_127436,6,3
no_pid_127439,0,1
no_pid_127442,0,1
no_pid_127444,1,5
no_pid_127451,0,1
no_pid_127451,14,2
no_pid_127453,0,2
no_pid_127453,2,1
no_pid_127453,6,8
no_pid_127455,1,1
no_pid_127457,1,4
no_pid_127457,2,1
no_pid_127459,4,1
no_pid_127460,0,1
no_pid_127460,1,2
no_pid_127461,8,3
no_pid_127462,2,1
no_pid_127464,4,1
no_pid_127465,0,1
no_pid_127469,2,1
no_pid_127475,0,2
no_pid_127477,4,1
no_pid_127477,6,1
no_pid_127477,6,9
no_pid_127477,7,1
no_pid_127479,2,1
no_pid_127480,0,1
no_pid_127481,2,1
no_pid_127482,6,6
no_pid_127484,0,1
no_pid_127485,14,1
no_pid_127490,2,1
no_pid_127491,6,1
no_pid_127491,6,9
no_pid_127492,2,1
no_pid_127494,0,1
no_pid_127495,0,1
no_pid_127498,1,11
no_pid_127499,3,6
no_pid_127499,13,1
no_pid_127501,0,1
no_pid_127501,3,3
no_pid_127502,1,1
no_pid_127506,3,61
no_pid_127507,1,6
no_pid_127509,7,1
no_pid_127513,0,2
no_pid_127513,6,1
no_pid_127514,8,1
no_pid_127514,8,2
no_pid_127515,1,1
no_pid_127515,1,2
no_pid_127520,2,1
no_pid_127522,6,9
no_pid_127523,6,1
no_pid_127523,6,9
no_pid_127523,7,1
no_pid_127524,3,1
no_pid_127528,0,1
no_pid_127528,6,1
no_pid_127528,6,9
no_pid_127529,4,2
no_pid_127532,0,1
no_pid_127538,0,1
no_pid_127539,7,1
no_pid_127539,8,1
no_pid_127539,13,2
no_pid_127539,13,3
no_pid_127540,2,1
no_pid_127540,6,1
no_pid_127540,6,9
no_pid_127540,7,1
no_pid_127541,16,1
no_pid_127544,1,2
no_pid_127546,4,1
no_pid_127550,7,1
no_pid_127555,0,2
no_pid_127555,1,11
no_pid_127556,3,6
no_pid_127556,5,1
no_pid_127557,2,1
no_pid_127559,6,1
no_pid_127559,6,9
no_pid_127561,4,1
no_pid_127563,6,9
no_pid_127563,7,1
no_pid_127570,6,9
no_pid_127575,2,1
no_pid_127578,3,3
no_pid_127579,1,1
no_pid_127580,3,2
no_pid_127581,3,3
no_pid_127590,3,1
no_pid_127594,6,2
no_pid_127594,6,5
no_pid_127594,6,8
no_pid_127594,7,1
no_pid_127598,0,2
no_pid_127598,3,6
no_pid_127598,8,2
no_pid_127598,13,2
no_pid_127600,0,1
no_pid_127601,0,2
no_pid_127602,3,4
no_pid_127602,6,9
no_pid_127608,4,1
no_pid_127608,6,9
no_pid_127608,7,1
no_pid_127609,1,1
no_pid_127610,6,9
no_pid_127610,14,2
no_pid_127611,3,1
no_pid_127611,3,2
no_pid_127611,3,3
no_pid_127611,3,6
no_pid_127613,7,1
no_pid_127617,0,1
no_pid_127617,6,1
no_pid_127617,6,9
no_pid_127617,14,2
no_pid_127618,4,1
no_pid_127630,3,6
no_pid_127636,7,1
no_pid_127636,13,2
no_pid_127637,0,1
no_pid_127637,6,2
no_pid_127637,19,1
no_pid_127639,0,1
no_pid_127646,6,1
no_pid_127649,4,1
no_pid_127649,6,9
no_pid_127650,1,4
no_pid_127651,8,2
no_pid_127657,1,1
no_pid_127657,1,2
no_pid_127658,0,2
no_pid_127660,7,1
no_pid_127662,3,1
no_pid_127662,3,2
no_pid_127663,4,1
no_pid_127666,3,6
no_pid_127667,13,1
no_pid_127668,6,9
no_pid_127668,7,1
no_pid_127672,4,1
no_pid_127672,4,2
no_pid_127673,6,2
no_pid_127673,6,4
no_pid_127673,7,1
no_pid_127677,1,2
no_pid_127677,6,2
no_pid_127677,6,6
no_pid_127678,2,1
no_pid_127678,3,3
no_pid_127679,3,3
no_pid_127679,3,6
no_pid_127681,0,2
no_pid_127681,6,2
no_pid_127687,1,2
no_pid_127702,9,1
no_pid_127702,13,3
no_pid_127703,6,1
no_pid_127703,6,7
no_pid_127703,6,9
no_pid_127706,13,4
no_pid_127709,5,2
no_pid_127711,6,9
no_pid_127711,15,1
no_pid_127714,0,1
no_pid_127714,6,9
no_pid_127719,3,1
no_pid_127722,0,1
no_pid_127725,0,1
no_pid_127727,6,1
no_pid_127727,6,7
no_pid_127727,6,9
no_pid_127728,0,1
no_pid_127728,2,1
no_pid_127728,3,1
no_pid_127729,13,3
no_pid_127731,4,1
no_pid_127734,1,1
no_pid_127734,2,1
no_pid_127735,0,1
no_pid_127736,0,1
no_pid_127737,2,1
no_pid_127738,6,2
no_pid_127744,4,1
no_pid_127748,0,2
no_pid_127752,1,2
no_pid_127761,2,1
no_pid_127762,2,1
no_pid_127763,0,1
no_pid_127763,7,1
no_pid_127766,2,1
no_pid_127768,1,2
no_pid_127768,2,1
no_pid_127768,6,2
no_pid_127770,4,1
no_pid_127771,3,1
no_pid_127771,6,1
no_pid_127771,7,1
no_pid_127773,6,5
no_pid_127773,13,1
no_pid_127774,0,1
no_pid_127774,2,1
no_pid_127774,3,1
no_pid_127774,3,6
no_pid_127774,7,1
no_pid_127778,4,1
no_pid_127778,6,9
no_pid_127778,7,1
no_pid_127780,13,1
no_pid_127782,4,2
no_pid_127782,6,1
no_pid_127782,6,9
no_pid_127783,3,6
no_pid_127783,5,1
no_pid_127783,19,1
no_pid_127784,6,1
no_pid_127784,6,9
no_pid_127786,13,1
no_pid_127788,6,9
no_pid_127788,7,1
no_pid_127788,8,2
no_pid_127789,4,1
no_pid_127791,8,2
no_pid_127795,2,1
no_pid_127797,4,1
no_pid_127798,6,1
no_pid_127798,6,9
no_pid_127799,0,1
no_pid_127799,6,9
no_pid_127801,4,2
no_pid_127801,6,9
no_pid_127802,6,1
no_pid_127802,6,9
no_pid_127803,0,1
no_pid_127804,8,2
no_pid_127804,13,4
no_pid_127808,4,1
no_pid_127810,4,1
no_pid_127814,0,1
no_pid_127814,6,2
no_pid_127817,0,2
no_pid_127817,12,2
no_pid_127818,2,1
no_pid_127821,7,1
no_pid_127824,0,1
no_pid_127825,1,1
no_pid_127825,1,2
no_pid_127831,3,5
no_pid_127831,7,1
no_pid_127832,4,1
no_pid_127834,4,1
no_pid_127834,6,1
no_pid_127834,6,9
no_pid_127837,4,1
no_pid_127838,6,1
no_pid_127838,6,9
no_pid_127838,10,2
no_pid_127840,4,1
no_pid_127845,1,1
no_pid_127845,1,5
no_pid_127845,2,1
no_pid_127847,4,1
no_pid_127847,6,9
no_pid_127853,1,1
no_pid_127854,8,2
no_pid_127856,0,2
no_pid_127859,0,1
no_pid_127859,1,1
no_pid_127861,0,1
no_pid_127861,6,2
no_pid_127862,0,1
no_pid_127862,10,1
no_pid_127863,13,3
no_pid_127864,1,1
no_pid_127864,3,1
no_pid_127864,7,1
no_pid_127864,8,1
no_pid_127867,0,1
no_pid_127869,8,2
no_pid_127870,6,9
no_pid_127880,13,2
no_pid_127881,4,2
no_pid_127886,3,6
no_pid_127888,0,1
no_pid_127888,3,3
no_pid_127889,0,1
no_pid_127892,13,2
no_pid_127895,6,1
no_pid_127898,0,1
no_pid_127900,4,2
no_pid_127903,5,2
no_pid_127906,8,1
no_pid_127907,0,1
no_pid_127908,6,7
no_pid_127914,4,1
no_pid_127916,7,1
no_pid_127920,3,6
no_pid_127923,0,1
no_pid_127923,3,1
no_pid_127926,7,1
no_pid_127927,3,6
no_pid_127927,3,61
no_pid_127930,3,6
no_pid_127930,6,6
no_pid_127932,0,1
no_pid_127933,19,1
no_pid_127936,4,1
no_pid_127938,1,2
no_pid_127939,4,1
no_pid_127939,6,9
no_pid_127940,2,1
no_pid_127942,8,2
no_pid_127946,0,1
no_pid_127951,4,2
no_pid_127951,6,9
no_pid_127953,2,1
no_pid_127955,0,1
no_pid_127955,6,5
no_pid_127957,4,2
no_pid_127958,2,1
no_pid_127958,6,1
no_pid_127958,16,1
no_pid_127961,6,2
no_pid_127962,3,61
no_pid_127965,8,1
no_pid_127965,8,2
no_pid_127966,5,1
no_pid_127966,6,1
no_pid_127966,6,9
no_pid_127966,16,1
no_pid_127967,5,1
no_pid_127967,6,1
no_pid_127967,6,9
no_pid_127967,19,1
no_pid_127968,15,1
no_pid_127971,0,1
no_pid_127971,11,1
no_pid_127973,4,1
no_pid_127974,0,1
no_pid_127975,0,1
no_pid_127976,0,1
no_pid_127978,15,1
no_pid_127983,0,1
no_pid_127983,1,11
no_pid_127983,1,2
no_pid_127986,0,1
no_pid_127986,3,1
no_pid_127986,19,1
no_pid_127987,0,1
no_pid_127987,2,1
no_pid_127988,2,1
no_pid_127988,6,1
no_pid_127988,6,9
no_pid_127988,7,1
no_pid_127989,2,1
no_pid_127993,3,1
no_pid_127994,0,1
no_pid_127995,0,2
no_pid_127995,16,1
no_pid_127995,17,1
no_pid_127998,4,1
no_pid_127998,6,1
no_pid_127998,6,9
no_pid_127999,13,3
no_pid_128002,3,1
no_pid_128002,3,6
no_pid_128003,2,1
no_pid_128004,4,1
no_pid_128006,4,1
no_pid_128006,6,1
no_pid_128006,6,9
no_pid_128007,4,1
no_pid_128007,6,9
no_pid_128010,6,9
no_pid_128011,0,1
no_pid_128011,7,1
no_pid_128014,8,2
no_pid_128017,3,1
no_pid_128019,2,1
no_pid_128023,0,1
no_pid_128027,1,1
no_pid_128029,6,2
no_pid_128030,4,1
no_pid_128031,4,1
no_pid_128034,0,1
no_pid_128034,2,1
no_pid_128035,0,1
no_pid_128036,13,1
no_pid_128044,6,1
no_pid_128044,6,9
no_pid_128045,4,1
no_pid_128046,4,1
no_pid_128047,1,1
no_pid_128051,2,1
no_pid_128051,6,9
no_pid_128052,1,2
no_pid_128054,8,3
no_pid_128054,10,1
no_pid_128059,0,1
no_pid_128059,2,1
no_pid_128061,4,1
no_pid_128061,6,1
no_pid_128062,0,1
no_pid_128062,6,5
no_pid_128067,4,2
no_pid_128067,6,2
no_pid_128067,6,9
no_pid_128067,7,1
no_pid_128068,4,1
no_pid_128068,10,2
no_pid_128070,6,1
no_pid_128070,6,9
no_pid_128071,0,1
no_pid_128072,8,2
no_pid_128076,7,1
no_pid_128077,8,2
no_pid_128078,2,1
no_pid_128079,0,1
no_pid_128079,1,2
no_pid_128084,2,1
no_pid_128085,4,1
no_pid_128086,0,1
no_pid_128089,4,1
no_pid_128089,6,9
no_pid_128091,4,2
no_pid_128093,0,1
no_pid_128098,2,1
no_pid_128099,6,1
no_pid_128099,6,9
no_pid_128101,6,9
no_pid_128102,8,1
no_pid_128111,6,5
no_pid_128112,5,1
no_pid_128112,19,1
no_pid_128116,4,2
no_pid_128116,6,1
no_pid_128116,6,9
no_pid_128117,0,1
no_pid_128117,0,2
no_pid_128117,1,1
no_pid_128117,1,5
no_pid_128118,2,1
no_pid_128119,0,1
no_pid_128119,1,3
no_pid_128122,3,6
no_pid_128123,2,1
no_pid_128127,0,1
no_pid_128127,9,1
no_pid_128130,6,2
no_pid_128131,1,1
no_pid_128132,6,1
no_pid_128132,6,9
no_pid_128133,0,1
no_pid_128135,2,1
no_pid_128135,6,1
no_pid_128135,7,1
no_pid_128145,4,1
no_pid_128145,6,9
no_pid_128146,4,1
no_pid_128147,0,1
no_pid_128147,1,1
no_pid_128148,4,1
no_pid_128149,0,1
no_pid_128149,13,1
no_pid_128150,4,1
no_pid_128151,1,1
no_pid_128153,13,4
no_pid_128154,0,1
no_pid_128154,8,1
no_pid_128156,0,2
no_pid_128156,8,2
no_pid_128157,1,1
no_pid_128157,2,1
no_pid_128158,6,4
no_pid_128159,0,2
no_pid_128161,0,2
no_pid_128161,1,1
no_pid_128164,4,1
no_pid_128165,2,1
no_pid_128166,0,2
no_pid_128167,0,1
no_pid_128167,1,1
no_pid_128169,0,1
no_pid_128169,3,6
no_pid_128169,7,1
no_pid_128170,7,1
no_pid_128170,8,1
no_pid_128170,8,2
no_pid_128171,4,1
no_pid_128176,5,1
no_pid_128176,6,1
no_pid_128176,6,9
no_pid_128176,19,1
no_pid_128177,7,1
no_pid_128183,14,2
no_pid_128184,14,2
no_pid_128185,1,2
no_pid_128185,3,2
no_pid_128187,7,1
no_pid_128188,1,1
no_pid_128189,6,2
no_pid_128189,6,4
no_pid_128190,6,8
no_pid_128190,6,9
no_pid_128190,19,1
no_pid_128191,0,1
no_pid_128194,2,1
no_pid_128197,2,1
no_pid_128197,3,5
no_pid_128201,2,1
no_pid_128202,6,1
no_pid_128202,6,9
no_pid_128203,6,1
no_pid_128203,7,1
no_pid_128204,3,1
no_pid_128204,6,2
no_pid_128206,0,1
no_pid_128206,6,1
no_pid_128206,6,9
no_pid_128207,4,1
no_pid_128210,3,6
no_pid_128211,0,1
no_pid_128212,2,1
no_pid_128215,4,1
no_pid_128215,6,1
no_pid_128215,6,9
no_pid_128215,7,1
no_pid_128216,4,1
no_pid_128219,0,1
no_pid_128219,4,1
no_pid_128221,6,9
no_pid_128222,0,1
no_pid_128222,2,1
no_pid_128224,5,2
no_pid_128232,0,1
no_pid_128232,0,2
no_pid_128232,8,2
no_pid_128232,13,3
no_pid_128233,6,1
no_pid_128233,6,9
no_pid_128234,6,1
no_pid_128234,6,9
no_pid_128234,8,2
no_pid_128235,3,3
no_pid_128240,0,1
no_pid_128240,2,1
no_pid_128240,3,6
no_pid_128241,0,1
no_pid_128242,0,1
no_pid_128245,0,1
no_pid_128246,4,1
